target,window_index,unit,true_rul,pred_rul,true_fault,fault_probability,sensor,sensor_rank,abs_input_gradient,subsystem,likely_fault_mode,maintenance_action
rul,6998,68,10.0,11.176876068115234,1.0,0.9794753789901733,s3,13,0.055143456906080246,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,6998,68,10.0,11.176876068115234,1.0,0.9794753789901733,s14,14,0.027855196967720985,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s12,1,0.3109816312789917,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s2,2,0.2743223309516907,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s11,3,0.2395947277545929,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s21,4,0.19532373547554016,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s7,5,0.17611674964427948,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s4,6,0.15500208735466003,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s15,7,0.13723570108413696,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s20,8,0.0966757982969284,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s8,9,0.09636364877223969,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s13,10,0.09540197253227234,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s9,11,0.08619541674852371,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s3,12,0.07378704845905304,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s17,13,0.06160325929522514,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,2969,31,9.0,11.757065773010254,1.0,0.9791881442070007,s14,14,0.03541430085897446,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s12,1,0.23186762630939484,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s11,2,0.20141693949699402,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s13,3,0.1802937090396881,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s2,4,0.1741223931312561,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s7,5,0.15278513729572296,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s8,6,0.12886270880699158,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s14,7,0.11118154227733612,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s20,8,0.07790791988372803,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s21,9,0.0721929743885994,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s9,10,0.07170554250478745,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s4,11,0.06909412890672684,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s15,12,0.06262294948101044,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s3,13,0.046049997210502625,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,3279,34,9.0,8.207914352416992,1.0,0.9788458347320557,s17,14,0.0416865311563015,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s12,1,0.3450189530849457,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s2,2,0.29507988691329956,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s11,3,0.2268543392419815,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s7,4,0.18126420676708221,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s21,5,0.17687895894050598,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s4,6,0.1518525630235672,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s15,7,0.13184495270252228,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s13,8,0.1058884859085083,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s20,9,0.0951770693063736,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s8,10,0.08925781399011612,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s9,11,0.08675727993249893,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s3,12,0.07390428334474564,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s17,13,0.06104304641485214,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,2970,31,8.0,11.822098731994629,1.0,0.9784648418426514,s14,14,0.037615206092596054,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s12,1,0.3803240656852722,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s2,2,0.3523971140384674,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s11,3,0.3235645294189453,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s4,4,0.1794586032629013,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s15,5,0.16902942955493927,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s13,6,0.16781044006347656,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s7,7,0.15458497405052185,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s21,8,0.13542357087135315,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s8,9,0.09977637231349945,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s20,10,0.08750453591346741,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s3,11,0.0701809898018837,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s17,12,0.06251223385334015,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s9,13,0.05485949665307999,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,3450,35,11.0,12.217622756958008,1.0,0.97662353515625,s14,14,0.022919246926903725,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s12,1,0.3201506435871124,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s2,2,0.2819720506668091,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s11,3,0.27233847975730896,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s21,4,0.23131297528743744,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s7,5,0.19013024866580963,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s4,6,0.18037600815296173,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s15,7,0.14979438483715057,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s8,8,0.10885337740182877,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s20,9,0.10548483580350876,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s9,10,0.10192588716745377,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s13,11,0.09879507124423981,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s3,12,0.08230940252542496,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s17,13,0.06453339010477066,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
rul,2967,31,11.0,12.737658500671387,1.0,0.9762412905693054,s14,14,0.048705317080020905,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
rul,3278,34,10.0,9.886460304260254,1.0,0.9752442240715027,s12,1,0.2412162721157074,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
